callsign,time,lat,lon,velocity,baroaltitude_m,geoaltitude_m,lon_lv95,lat_lv95
N842TS  ,1655713860,47.28310795153602,8.279395470252403,45.86636838689176,1059.18,1150.62,2663607,1237253
N842TS  ,1655713870,47.28144836425781,8.2738037109375,46.814404,1059.18,1150.62,2663186,1237064
N842TS  ,1655713880,47.27980041503906,8.267967224121094,45.86636838689176,1059.18,1150.62,2662746,1236876
N842TS  ,1655713890,47.27815246582031,8.262405395507812,44.71817601100939,1059.18,1150.62,2662327,1236688
N842TS  ,1655713900,47.27668762207031,8.257255554199219,45.19208270308542,1059.18,1150.62,2661939,1236521
N842TS  ,1655713910,47.27508544921875,8.251556396484375,44.51947371206789,1059.18,1150.62,2661510,1236338
N842TS  ,1655713920,47.27351819054555,8.24615478515625,45.39367103961626,1059.18,1150.62,2661103,1236160
N842TS  ,1655713930,47.27197265625,8.240570068359375,46.14250103103558,1059.18,1150.62,2660682,1235984
N842TS  ,1655713940,47.27037048339844,8.234870910644531,46.814404,1059.18,1150.62,2660253,1235801
N842TS  ,1655713950,47.26872253417969,8.229103088378906,47.48794639556291,1059.18,1150.62,2659818,1235614
N842TS  ,1655713960,47.26707458496094,8.223335266113281,47.96207514745491,1059.18,1150.62,2659384,1235426
N842TS  ,1655713970,47.26537154892743,8.217421311598557,48.43702671810729,1059.18,1150.62,2658938,1235232
N842TS  ,1655713980,47.26392842955508,8.211435171274038,47.84605774801515,1059.18,1150.62,2658487,1235067
N842TS  ,1655713990,47.26277160644531,8.205482482910156,49.54178521821014,1051.56,1143.0,2658037,1234934
N842TS  ,1655714000,47.261554265426376,8.19854736328125,52.657056464047365,1036.3200000000002,1127.7600000000002,2657514,1234794
N842TS  ,1655714010,47.26043701171875,8.191927396334133,53.0276737616313,1028.7,1120.14,2657014,1234665
N842TS  ,1655714020,47.25929260253906,8.184951782226562,52.90525688192371,1013.46,1104.9,2656487,1234533
N842TS  ,1655714030,47.25820250430349,8.178476186899038,51.16584610277946,998.22,1089.66,2655998,1234407
N842TS  ,1655714040,47.257049560546875,8.172111511230469,47.78794342524633,998.22,1089.66,2655518,1234274
N842TS  ,1655714050,47.25601454912606,8.16601092998798,45.66686673718354,998.22,1089.66,2655057,1234155
N842TS  ,1655714060,47.25499039989407,8.160376915564903,44.044338700528584,998.22,1089.66,2654632,1234037
N842TS  ,1655714070,47.25398254394531,8.154670715332031,44.67080504854866,998.22,1089.66,2654201,1233921
N842TS  ,1655714080,47.25289554919227,8.148968036358172,47.062488812632765,1005.84,1097.28,2653770,1233796
N842TS  ,1655714090,47.251739501953125,8.143135070800781,51.59080820476408,998.22,1089.66,2653330,1233664
N842TS  ,1655714100,47.2503662109375,8.135993957519531,53.42297214310174,998.22,1089.66,2652791,1233506
N842TS  ,1655714110,47.249176025390625,8.129058837890625,55.148780712096546,998.22,1089.66,2652267,1233369
PGT947  ,1655712940,47.69765562930349,8.946744478665865,129.10802141424764,3070.86,3284.2200000000003,2713203,1284092
PGT947  ,1655712950,47.698679778535485,8.929842435396633,126.03353046210648,3032.76,3230.88,2711933,1284181
PGT947  ,1655712960,47.69911193847656,8.913414001464844,121.28883313460352,2987.04,3177.54,2710699,1284206
PGT947  ,1655712970,47.69649182335805,8.898221529447115,117.02442030307802,2941.32,3131.82,2709564,1283894
PGT947  ,1655712980,47.69215393066406,8.884780883789062,113.66767946263144,2903.2200000000003,3086.1000000000004,2708564,1283393
PGT947  ,1655712990,47.687274480270126,8.871178260216345,112.54219442142885,2842.26,3025.1400000000003,2707553,1282831
PGT947  ,1655713000,47.68252615201271,8.858008751502403,112.99631008429576,2758.44,2941.32,2706574,1282285
PGT947  ,1655713010,47.67791748046875,8.844886779785156,114.3466796302546,2674.6200000000003,2857.5000000000005,2705598,1281755
PGT947  ,1655713020,47.6730760477357,8.830613356370192,116.64727009994348,2583.1800000000003,2758.4400000000005,2704536,1281198
PGT947  ,1655713030,47.668281167240465,8.816880446213942,115.51186780218607,2529.84,2697.48,2703514,1280647
PGT947  ,1655713040,47.663543701171875,8.803550720214844,113.90608036181564,2476.5,2651.76,2702522,1280103
PGT947  ,1655713050,47.65855174953654,8.79040057842548,112.57863810107985,2423.1600000000003,2590.8,2701544,1279530
PGT947  ,1655713060,47.65150451660156,8.779998779296875,112.86976392603836,2369.82,2537.46,2700776,1278734
PGT947  ,1655713070,47.64239501953125,8.774162292480469,114.92384198690924,2316.48,2484.12,2700355,1277713
PGT947  ,1655713080,47.63183076502913,8.773568960336538,119.6842661003776,2247.9,2407.92,2700330,1276538
PGT947  ,1655713090,47.62154272047139,8.778780423677883,124.62080718306537,2186.94,2339.34,2700741,1275401
PGT947  ,1655713100,47.61269779528602,8.789555476262018,129.6286595692945,2148.84,2301.24,2701568,1274431
PGT947  ,1655713110,47.60673910884534,8.80504901592548,135.5957672789432,2141.2200000000003,2293.6200000000003,2702745,1273789
PGT947  ,1655713120,47.603851318359375,8.822708129882812,138.36631036609805,2133.6,2286.0,2704078,1273491
PGT947  ,1655713130,47.601944228350106,8.84124755859375,139.7593907162681,2133.6,2286.0,2705476,1273304
PGT947  ,1655713140,47.60022179555085,8.859698955829327,139.68836152735588,2133.6,2286.0,2706867,1273138
PGT947  ,1655713150,47.59849548339844,8.877845764160156,138.7406922101396,2133.6,2286.0,2708235,1272971
PGT947  ,1655713160,47.59675598144531,8.896110534667969,137.21292955379622,2133.6,2286.0,2709612,1272803
PGT947  ,1655713170,47.59496139267743,8.914208045372595,137.21292955379622,2133.6,2286.0,2710976,1272629
PGT947  ,1655713180,47.59318542480469,8.932159423828125,137.79610854444132,2133.6,2286.0,2712330,1272457
PGT947  ,1655713190,47.591423422603285,8.949984036959133,136.26940861149814,2133.6,2286.0,2713674,1272286
PGT947  ,1655713200,47.58970642089844,8.967315673828125,135.68551929312812,2133.6,2286.0,2714981,1272121
PGT947  ,1655713210,47.587646484375,8.985786437988281,135.2948598217665,2133.6,2286.0,2716375,1271919
PGT947  ,1655713220,47.583323333222985,9.001676119290865,132.16405780546063,2133.6,2278.38,2717580,1271462
PGT947  ,1655713230,47.575836181640625,9.01483154296875,128.51012941922,2133.6,2286.0,2718586,1270650
PGT947  ,1655713240,47.56636047363281,9.024444580078123,125.8128520804777,2133.6,2286.0,2719330,1269611
PGT947  ,1655713250,47.556610107421875,9.032546997070312,124.25713011249792,2133.6,2286.0,2719962,1268539
PGT947  ,1655713260,47.54603576660156,9.03742218017578,120.01108586380784,2133.6,2286.0,2720353,1267371
PGT947  ,1655713270,47.53532409667969,9.038932800292969,119.1212828019616,2133.6,2286.0,2720491,1266183
PGT947  ,1655713280,47.52452087402344,9.039894104003906,120.0816326441099,2133.6,2286.0,2720587,1264983
PGT947  ,1655713290,47.51371765136719,9.040855407714844,120.59515444776989,2133.6,2286.0,2720684,1263784
PGT947  ,1655713300,47.50286865234375,9.041748046875,119.53823407153064,2110.74,2263.1400000000003,2720776,1262579
PGT947  ,1655713310,47.49222060381356,9.04259314903846,119.48508726507052,2057.4,2209.8,2720864,1261397
PGT947  ,1655713320,47.4818115234375,9.042228698730469,117.8627019177341,1988.82,2141.2200000000003,2720860,1260239
PGT947  ,1655713330,47.47183072364936,9.036959134615383,115.29630049950494,1912.62,2065.02,2720486,1259122
PGT947  ,1655713340,47.46446228027344,9.027053833007812,112.24432462275892,1859.28,2004.06,2719756,1258287
PGT947  ,1655713350,47.459564208984375,9.01435089111328,110.20274269918106,1821.18,1965.96,2718809,1257724
PGT947  ,1655713360,47.45563054488877,9.001253568209133,109.90455243708595,1760.22,1905.0,2717831,1257266
PGT947  ,1655713370,47.451507568359375,8.987297058105469,111.52524203741766,1684.02,1828.8,2716787,1256787
PGT947  ,1655713380,47.447662353515625,8.973907470703125,113.21742551203424,1615.44,1752.6,2715786,1256340
PGT947  ,1655713390,47.443634033203125,8.960037231445312,112.67380627126218,1569.72,1699.26,2714749,1255872
PGT947  ,1655713400,47.43961657507945,8.946533203125,114.02799511283044,1554.48,1684.02,2713739,1255406
PGT947  ,1655713410,47.43598937988281,8.932090759277344,114.26911838424223,1524.0,1653.54,2712657,1254982
PGT947  ,1655713420,47.4342630677304,8.917447603665865,111.29244222405192,1508.76,1638.3,2711557,1254769
PGT947  ,1655713430,47.43370056152344,8.902565002441406,108.59156134991684,1508.76,1638.3,2710435,1254685
PGT947  ,1655713440,47.43379211425781,8.888351440429688,109.63572916754303,1508.76,1638.3,2709363,1254675
PGT947  ,1655713450,47.43434143066406,8.87420654296875,110.43783959192864,1508.76,1638.3,2708295,1254717
PGT947  ,1655713460,47.43544006347656,8.859031677246094,111.80372524809516,1508.76,1638.3,2707148,1254818
PGT947  ,1655713470,47.436492919921875,8.844886779785156,107.77448325160228,1501.14,1630.68,2706079,1254916
PGT947  ,1655713480,47.437614828853285,8.83110633263221,102.60546567815032,1508.76,1638.3,2705037,1255022
PGT947  ,1655713490,47.43873596191406,8.817489624023438,100.5010825363361,1485.9,1615.44,2704008,1255129
PGT947  ,1655713500,47.43983459472656,8.804443359375,100.56294677735347,1424.94,1554.48,2703022,1255234
PGT947  ,1655713510,47.440887451171875,8.791053771972656,101.408122013661,1356.36,1485.9,2702010,1255333
PGT947  ,1655713520,47.44180453025688,8.777935321514422,99.76765699265952,1303.02,1424.94,2701019,1255418
PGT947  ,1655713530,47.442718505859375,8.765029907226562,98.74377024718324,1242.0600000000002,1363.9800000000002,2700044,1255503
PGT947  ,1655713540,47.44357351529396,8.752089280348557,96.69631527299724,1181.1,1295.4,2699066,1255582
PGT947  ,1655713550,47.44450456005032,8.739271897536057,92.03804296803082,1135.38,1242.0600000000002,2698098,1255669
PGT947  ,1655713560,47.44529594809322,8.727792593149038,87.32980484240254,1089.66,1196.34,2697231,1255743
PGT947  ,1655713570,47.44610595703125,8.716552734375,84.87546503602746,1043.94,1143.0,2696382,1255819
PGT947  ,1655713580,47.44692527641684,8.705467810997595,82.26279673708838,990.6,1089.66,2695544,1255897
PGT947  ,1655713590,47.44762355998411,8.694974459134615,79.08729504161983,944.88,1036.32,2694752,1255961
PGT947  ,1655713600,47.44834899902344,8.684898376464844,75.5584973098446,899.1600000000001,990.6,2693991,1256030
PGT947  ,1655713610,47.44903564453125,8.67535400390625,71.30757998691281,876.3000000000001,967.74,2693270,1256095
PGT947  ,1655713620,47.44972229003906,8.665809631347656,70.44690271089476,838.2,929.64,2692549,1256160
PGT947  ,1655713630,47.45045471191406,8.656745910644531,68.79907173863148,792.48,883.9200000000001,2691864,1256231
PGT947  ,1655713640,47.45109558105469,8.647476196289062,68.23513540977001,754.38,838.2,2691164,1256291
PGT947  ,1655713650,47.451690673828125,8.638961791992188,67.77592259728783,716.2800000000001,800.1000000000001,2690521,1256347
PGT947  ,1655713660,47.45237188824152,8.6297607421875,67.77592259728783,685.8000000000001,769.6200000000001,2689826,1256413
PGT947  ,1655713670,47.45301818847656,8.620697021484375,68.23513540977001,647.7,723.9000000000001,2689141,1256474
PGT947  ,1655713680,47.45361328125,8.611907958984375,67.77592259728783,601.98,678.1800000000001,2688478,1256530
PGT947  ,1655713690,47.45429992675781,8.602981567382812,68.79907173863148,563.88,640.08,2687803,1256597
PGT947  ,1655713700,47.4549322613215,8.593843900240383,68.74712103870742,525.78,601.98,2687113,1256657
PGT947  ,1655713710,47.45558399265095,8.58489990234375,68.79907173863148,487.68,571.5,2686438,1256719
PGT947  ,1655713720,47.4562357239804,8.575885479266827,68.287475611391,449.58,525.7800000000001,2685757,1256782
PGT947  ,1655713730,47.4567477985964,8.568702110877403,68.34364821708938,411.48,502.92,2685215,1256831
PGT947  ,1655713740,47.45741271972656,8.559242248535156,58.87181695145017,403.86,480.06,2684500,1256895
RGA01   ,1655713970,47.39706782971398,8.63842303936298,24.184340189274547,434.34,502.92,2690573,1250274
RGA01   ,1655713980,47.39823163565943,8.637296236478365,25.118357188722037,457.2000000000001,525.7800000000001,2690486,1250402
RGA01   ,1655713990,47.39576436705508,8.6370849609375,30.875212876154748,502.92,571.5,2690474,1250128
RGA01   ,1655714000,47.39268493652344,8.637863159179688,35.94487634478594,556.26,624.84,2690538,1249786
RGA01   ,1655714010,47.38938671047404,8.637437086838942,40.0672291073263,579.12,647.7,2690512,1249419
RGA01   ,1655714020,47.38604736328125,8.634910583496094,42.234567836982066,586.74,662.94,2690327,1249045
RGA01   ,1655714030,47.3829345703125,8.631477355957031,43.22554293123639,624.84,701.0400000000001,2690073,1248695
RGA01   ,1655714040,47.379890053959215,8.628000112680288,44.759584477065026,647.7,723.9000000000001,2689815,1248353
RGA01   ,1655714050,47.37667794954979,8.624338003305288,45.16865193925344,670.5600000000001,746.7600000000001,2689544,1247991
RGA01   ,1655714060,47.37346584514036,8.62060546875,43.86973807850911,701.0400000000001,777.2400000000001,2689268,1247630
RGA01   ,1655714070,47.3704833984375,8.617057800292969,44.26909439724378,731.52,807.72,2689005,1247295
RGA01   ,1655714080,47.36722784527277,8.613140399639422,44.528389792209104,762.0,830.58,2688714,1246928
RGA01   ,1655714090,47.3642578125,8.609573364257812,45.39367103961626,784.86,868.6800000000001,2688450,1246594
RGA01   ,1655714100,47.361053466796875,8.605659484863281,45.9787472810903,807.72,891.5400000000001,2688159,1246233
RGA01   ,1655714110,47.357963949947035,8.60180194561298,47.096217308705555,838.2,922.02,2687873,1245886
RGA01   ,1655714120,47.35451908434852,8.597506009615383,49.66449942914476,861.0600000000001,944.88,2687554,1245498
RGA01   ,1655714130,47.35107421875,8.593299865722656,51.11409546133623,883.9200000000001,967.74,2687242,1245110
RGA01   ,1655714140,47.34754943847656,8.588905334472656,54.802171813125504,891.5400000000001,975.36,2686916,1244713
RGA01   ,1655714150,47.34361267089844,8.584030151367188,58.820097081651674,891.5400000000001,967.74,2686554,1244270
RGA01   ,1655714160,47.339263916015625,8.578742980957031,61.71827355941227,891.5400000000001,975.36,2686161,1243781
RGA01   ,1655714170,47.33524645789195,8.57384314903846,63.562465625478815,891.5400000000001,967.74,2685798,1243329
RGA01   ,1655714180,47.330684338585804,8.56834998497596,61.7868446781902,883.9200000000001,960.12,2685390,1242816
RGA01   ,1655714190,47.32658774165784,8.563208946814903,57.97717691174982,891.5400000000001,967.74,2685008,1242355
RGA01   ,1655714200,47.32283020019531,8.558280944824219,56.47882912185953,883.9200000000001,967.74,2684641,1241932
RGA01   ,1655714210,47.3189066224179,8.553208571213942,56.864099595295166,891.5400000000001,967.74,2684264,1241490
RGA01   ,1655714220,47.31504278667902,8.548349233774038,56.58182441966848,891.5400000000001,975.36,2683903,1241056
RGA01   ,1655714230,47.311178950940146,8.543489896334133,61.32465947742849,899.1600000000001,967.74,2683541,1240621
RGA01   ,1655714240,47.30666338387182,8.53813758263221,61.73328,883.9200000000001,960.12,2683144,1240113
RGA01   ,1655714250,47.30255126953125,8.533355712890625,58.1685814121658,891.5400000000001,967.74,2682789,1239651
RGA01   ,1655714260,47.29856872558594,8.528411865234375,55.856869272134325,891.5400000000001,967.74,2682421,1239203
RGA01   ,1655714270,47.29481506347656,8.52374267578125,54.739355742260905,891.5400000000001,967.74,2682074,1238781
RGA01   ,1655714280,47.29115295410156,8.519073486328125,52.50858111146071,891.5400000000001,967.74,2681726,1238369
RGA01   ,1655714290,47.28776317531779,8.514756422776442,48.447953184909515,891.5400000000001,967.74,2681405,1237988
RGA01   ,1655714300,47.284644175384,8.510530911959133,46.23417875913308,922.02,1005.84,2681090,1237636
RGA01   ,1655714310,47.28129241426112,8.50609412560096,52.957755909349025,914.4,998.22,2680759,1237259
RGA01   ,1655714320,47.27751159667969,8.501838684082031,55.5623336341396,876.3000000000001,960.12,2680443,1236835
RGA01   ,1655714330,47.27325439453125,8.497512817382812,54.36823718698248,830.58,906.78,2680122,1236357
RGA01   ,1655714340,47.2710509219412,8.495248647836538,55.93262669512899,822.96,899.1600000000001,2679954,1236110
RGA01   ,1655714350,47.26518533997616,8.489544208233172,57.647576393641664,777.24,853.44,2679531,1235452
RGA01   ,1655714360,47.260711669921875,8.48529052734375,56.93619283273921,746.76,822.96,2679216,1234950
RGA01   ,1655714370,47.256293862552965,8.481093186598557,56.074396,723.9000000000001,800.1000000000001,2678905,1234455
RGA01   ,1655714380,47.252197265625,8.477325439453125,52.77001955437379,685.8000000000001,777.2400000000001,2678626,1233996
RGA01   ,1655714390,47.24814722093485,8.474895770733172,45.39075586310235,632.46,716.2800000000001,2678448,1233543
RGA01   ,1655714400,47.245513916015625,8.47210693359375,38.224954747649555,563.88,647.7,2678240,1233247
RGA01   ,1655714410,47.245513916015625,8.47210693359375,38.224954747649555,563.88,647.7,2678240,1233247
RGA01   ,1655714420,47.245513916015625,8.47210693359375,38.224954747649555,563.88,647.7,2678240,1233247
RGA01   ,1655714430,47.245513916015625,8.47210693359375,38.224954747649555,563.88,647.7,2678240,1233247
RGA01   ,1655714440,47.245513916015625,8.47210693359375,38.224954747649555,563.88,647.7,2678240,1233247
RGA01   ,1655714450,47.245513916015625,8.47210693359375,38.224954747649555,563.88,647.7,2678240,1233247
RGA01   ,1655714460,47.245513916015625,8.47210693359375,38.224954747649555,563.88,647.7,2678240,1233247
RGA01   ,1655714470,47.245513916015625,8.47210693359375,38.224954747649555,563.88,647.7,2678240,1233247
RGA01   ,1655714480,47.245513916015625,8.47210693359375,38.224954747649555,563.88,647.7,2678240,1233247
RGA01   ,1655714490,47.245513916015625,8.47210693359375,38.224954747649555,563.88,647.7,2678240,1233247
RGA01   ,1655714500,47.245513916015625,8.47210693359375,38.224954747649555,563.88,647.7,2678240,1233247
RGA01   ,1655714510,47.245513916015625,8.47210693359375,38.224954747649555,563.88,647.7,2678240,1233247
RGA01   ,1655714520,47.245513916015625,8.47210693359375,38.224954747649555,563.88,647.7,2678240,1233247
RGA01   ,1655714530,47.245513916015625,8.47210693359375,38.224954747649555,563.88,647.7,2678240,1233247
RGA01   ,1655714540,47.245513916015625,8.47210693359375,38.224954747649555,563.88,647.7,2678240,1233247
RGA01   ,1655714550,47.245513916015625,8.47210693359375,38.224954747649555,563.88,647.7,2678240,1233247
RGA01   ,1655714560,47.245513916015625,8.47210693359375,38.224954747649555,563.88,647.7,2678240,1233247
RGA01   ,1655714570,47.245513916015625,8.47210693359375,38.224954747649555,563.88,647.7,2678240,1233247
RGA01   ,1655714580,47.245513916015625,8.47210693359375,38.224954747649555,563.88,647.7,2678240,1233247
RGA01   ,1655714590,47.245513916015625,8.47210693359375,38.224954747649555,563.88,647.7,2678240,1233247
RGA01   ,1655714600,47.245513916015625,8.47210693359375,38.224954747649555,563.88,647.7,2678240,1233247
RGA01   ,1655714610,47.245513916015625,8.47210693359375,38.224954747649555,563.88,647.7,2678240,1233247
RGA01   ,1655714620,47.245513916015625,8.47210693359375,38.224954747649555,563.88,647.7,2678240,1233247
RGA01   ,1655714630,47.245513916015625,8.47210693359375,38.224954747649555,563.88,647.7,2678240,1233247
RGA01   ,1655714640,47.245513916015625,8.47210693359375,38.224954747649555,563.88,647.7,2678240,1233247
RGA01   ,1655714650,47.245513916015625,8.47210693359375,38.224954747649555,563.88,647.7,2678240,1233247
RGA01   ,1655714660,47.245513916015625,8.47210693359375,38.224954747649555,563.88,647.7,2678240,1233247
RGA01   ,1655714670,47.245513916015625,8.47210693359375,38.224954747649555,563.88,647.7,2678240,1233247
RGA01   ,1655714680,47.245513916015625,8.47210693359375,38.224954747649555,563.88,647.7,2678240,1233247
RGA01   ,1655714690,47.245513916015625,8.47210693359375,38.224954747649555,563.88,647.7,2678240,1233247
RGA01   ,1655715540,47.24574279785156,8.472518920898438,34.92919438402438,609.6,678.1800000000001,2678271,1233273
RGA01   ,1655715550,47.24867248535156,8.475196838378906,37.04354035550814,662.94,731.5200000000001,2678470,1233602
RGA01   ,1655715560,47.25187683105469,8.477325439453125,41.948484253012815,701.0400000000001,777.2400000000001,2678626,1233960
RGA01   ,1655715570,47.25544738769531,8.479522705078125,44.63524383416997,731.52,815.34,2678787,1234359
RGA01   ,1655715580,47.25920104980469,8.482269287109375,47.163601939292974,762.0,830.58,2678989,1234779
RGA01   ,1655715590,47.26290428032309,8.48503699669471,47.62429035372097,784.86,861.0600000000001,2679193,1235194
SWR101E ,1655715040,47.81613107454979,8.636662409855768,154.7142754958492,3017.52,3177.54,2689729,1296863
SWR101E ,1655715050,47.80463267180879,8.648564265324518,153.4087189370891,2964.1800000000003,3116.5800000000004,2690640,1295598
SWR101E ,1655715060,47.79327392578125,8.660113994891827,151.81938867191013,2918.46,3070.86,2691525,1294349
SWR101E ,1655715070,47.7819151797537,8.671452448918268,150.67150535946098,2872.74,3025.1400000000003,2692394,1293099
SWR101E ,1655715080,47.7706495382018,8.68236835186298,149.1115734327915,2834.6400000000003,2987.0400000000004,2693232,1291859
SWR101E ,1655715090,47.75935363769531,8.693206787109375,148.39993001445106,2773.6800000000003,2918.4600000000005,2694064,1290616
SWR101E ,1655715100,47.748046875,8.704055786132812,149.1115734327915,2697.48,2842.26,2694898,1289372
SWR101E ,1655715110,47.73793029785156,8.713874816894531,148.96241032524924,2621.28,2773.6800000000003,2695652,1288259
SWR101E ,1655715120,47.72607421875,8.725479125976562,149.24551543883086,2545.08,2682.24,2696544,1286956
SWR101E ,1655715130,47.71485900878906,8.736534118652344,149.52985445239676,2468.88,2606.04,2697394,1285722
SWR101E ,1655715140,47.70366086798199,8.747582068810095,150.24319184873852,2400.3,2529.84,2698244,1284491
SWR101E ,1655715150,47.6920166015625,8.759193420410156,150.52916262759865,2331.7200000000003,2461.26,2699137,1283211
SWR101E ,1655715160,47.68103648040254,8.77025897686298,151.10473495585526,2286.0,2407.92,2699989,1282004
SWR101E ,1655715170,47.6693115234375,8.782264709472656,152.27020995127367,2232.6600000000003,2354.5800000000004,2700912,1280716
SWR101E ,1655715180,47.65850830078125,8.793388366699219,151.8481488641663,2171.7000000000003,2293.6200000000003,2701768,1279529
SWR101E ,1655715190,47.64788818359375,8.804374694824219,149.27743089044372,2141.2200000000003,2263.1400000000003,2702614,1278363
SWR101E ,1655715200,47.63648986816406,8.816322326660156,144.60361070193014,2133.6,2247.9,2703534,1277112
SWR101E ,1655715210,47.62619794425318,8.827162522536057,140.05920953946082,2133.6,2247.9,2704369,1275982
SWR101E ,1655715220,47.61600300417108,8.83800800030048,135.333976514979,2133.6,2247.9,2705204,1274863
SWR101E ,1655715230,47.606231689453125,8.848388671875,133.06211159390014,2133.6,2240.2799999999997,2706004,1273790
SWR101E ,1655715240,47.59716796875,8.860061645507812,132.41312880624793,2133.6,2240.2799999999997,2706900,1272799
SWR101E ,1655715250,47.59071350097656,8.875099182128906,134.82948155114977,2133.6,2240.2799999999997,2708044,1272102
SWR101E ,1655715260,47.58537163168697,8.89061560997596,134.35953683540603,2133.6,2240.2799999999997,2709222,1271529
SWR101E ,1655715270,47.58036804199219,8.905860900878906,134.36840034876897,2133.6,2240.2799999999997,2710379,1270994
SWR101E ,1655715280,47.57461806475106,8.923081618088942,133.67033179987212,2133.6,2240.2799999999997,2711686,1270380
SWR101E ,1655715290,47.569427490234375,8.938545227050781,134.35953683540603,2133.6,2240.2799999999997,2712861,1269825
SWR101E ,1655715300,47.56293345305879,8.954491248497595,134.08151661287428,2125.98,2232.66,2714074,1269126
SWR101E ,1655715310,47.55436706542969,8.966354370117188,130.88531118491974,2133.6,2240.2799999999997,2714985,1268191
SWR101E ,1655715320,47.545257568359375,8.976310729980469,129.65621852699053,2133.6,2240.2799999999997,2715755,1267193
SWR101E ,1655715330,47.53518831931938,8.986112154447115,128.54616371313628,2125.98,2240.2799999999997,2716514,1266088
SWR101E ,1655715340,47.52485372252383,8.991534893329327,124.66221173834136,2087.88,2202.1800000000003,2716945,1264947
SWR101E ,1655715350,47.51458740234375,8.991897583007812,119.3687461301418,2026.92,2141.2200000000003,2716995,1263806
SWR101E ,1655715360,47.503672454316735,8.990760216346153,117.1058065877574,1965.96,2072.64,2716934,1262591
SWR101E ,1655715370,47.49298095703125,8.989151000976562,117.03120465519558,1882.14,1988.82,2716836,1261400
SWR101E ,1655715380,47.48365499205508,8.983647273137018,114.63216102761334,1790.7,1889.76,2716442,1260355
SWR101E ,1655715390,47.47618103027344,8.973358154296875,115.00671478800648,1706.88,1798.3200000000002,2715683,1259509
SWR101E ,1655715400,47.47119140625,8.959968566894531,117.33947771658266,1623.0600000000002,1714.5000000000002,2714684,1258935
SWR101E ,1655715410,47.46680308196504,8.94512469951923,118.48305389333102,1546.86,1638.3000000000002,2713575,1258426
SWR101E ,1655715420,47.462753037274894,8.93096923828125,117.33496674173414,1516.38,1600.2,2712516,1257955
SWR101E ,1655715430,47.45878601074219,8.917327880859375,112.74307572872466,1508.76,1592.58,2711496,1257495
SWR101E ,1655715440,47.45479260460805,8.903573843149038,105.3103433853678,1508.76,1592.58,2710468,1257031
SWR101E ,1655715450,47.451254634533896,8.89153113731971,100.24400395182708,1516.38,1600.2,2709567,1256621
SWR101E ,1655715460,47.447662353515625,8.879081726074219,96.59773495314002,1524.0,1600.2,2708635,1256204
SWR101E ,1655715470,47.44436490333686,8.867234450120192,97.15503420185996,1516.38,1592.5800000000002,2707749,1255821
SWR101E ,1655715480,47.441253662109375,8.855392456054688,95.8206327604616,1508.76,1584.96,2706862,1255459
SWR101E ,1655715490,47.43974304199219,8.843238830566406,93.56094463665026,1508.76,1584.96,2705948,1255275
SWR101E ,1655715500,47.43901139598782,8.830895057091345,93.28616055583996,1508.76,1584.96,2705019,1255177
SWR101E ,1655715510,47.43896484375,8.819000244140625,94.6590939353296,1485.9,1569.72,2704122,1255156
SWR101E ,1655715520,47.43947691836599,8.805119441105768,96.98326886372432,1417.3200000000002,1493.5200000000002,2703074,1255195
SWR101E ,1655715530,47.440361410884535,8.792372483473557,96.18452035908456,1363.98,1440.18,2702111,1255276
SWR101E ,1655715540,47.44124590340307,8.780400202824518,94.76108751267306,1310.64,1379.22,2701206,1255359
SWR101E ,1655715550,47.44231660487288,8.767371544471153,94.2500158989368,1249.68,1318.26,2700221,1255461
SWR101E ,1655715560,47.443294201867054,8.75511756310096,92.6584909320294,1196.34,1264.92,2699295,1255555
SWR101E ,1655715570,47.444183349609375,8.743606567382812,87.48876122034984,1150.62,1203.96,2698426,1255639
SWR101E ,1655715580,47.44500732421875,8.732002258300781,85.33259891769325,1097.28,1158.24,2697549,1255716
SWR101E ,1655715590,47.445808022709215,8.721454326923077,84.87546503602746,1051.56,1112.52,2696752,1255792
SWR155  ,1655713510,47.70487976074219,8.92913818359375,125.21190738111387,2743.2000000000003,2910.84,2711867,1284870
SWR155  ,1655713520,47.703753972457626,8.913292518028845,125.10618085091976,2712.7200000000003,2887.9800000000005,2710680,1284722
SWR155  ,1655713530,47.70263671875,8.896390474759615,126.64207033316669,2667.0,2834.64,2709414,1284574
SWR155  ,1655713540,47.70149230957031,8.878807067871094,127.6173714341867,2613.6600000000003,2788.92,2708097,1284423
SWR155  ,1655713550,47.70044876357256,8.8623046875,128.69019998991172,2567.94,2735.58,2706860,1284284
SWR155  ,1655713560,47.69929504394531,8.845230102539062,127.76970465745843,2514.6,2674.62,2705581,1284133
SWR155  ,1655713570,47.69805908203125,8.828407287597656,127.3131975540412,2468.88,2628.9,2704321,1283973
SWR155  ,1655713580,47.69677113678495,8.811528132512018,126.85922010295911,2415.54,2575.56,2703057,1283807
SWR155  ,1655713590,47.69542112188824,8.794696514423077,125.89696564633734,2362.2000000000003,2522.2200000000003,2701796,1283635
SWR155  ,1655713600,47.69407653808594,8.778144836425781,125.3861612532423,2316.48,2468.88,2700556,1283464
SWR155  ,1655713610,47.692767644332626,8.761948805588942,125.3861612532423,2263.1400000000003,2415.5400000000004,2699343,1283298
SWR155  ,1655713620,47.69132452496027,8.7451171875,124.69935796753252,2217.42,2369.82,2698082,1283116
